"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
9.334647635E0	2.327019930E0	-7.214360237E-1	1.135394382E1	1.161238701E1
9.336739158E0	2.322234392E0	-6.831508875E-1	1.138205910E1	1.163661192E1
9.338825482E0	2.307877541E0	-6.687939167E-1	1.142512989E1	1.167506647E1
9.340914787E0	2.308475733E0	-6.592226624E-1	1.146820068E1	1.171679400E1
9.343003317E0	2.322832584E0	-6.442674994E-1	1.153460121E1	1.178378789E1
9.345093375E0	2.356930256E0	-6.436693072E-1	1.161117172E1	1.186544307E1
9.347180931E0	2.391027927E0	-6.628118753E-1	1.168235874E1	1.194294101E1
9.349264569E0	2.429911375E0	-6.669993401E-1	1.176850033E1	1.203523815E1
9.351361758E0	2.483151674E0	-6.951149702E-1	1.186840057E1	1.214529371E1
9.353452517E0	2.522035122E0	-7.375875711E-1	1.198804188E1	1.227264620E1
9.355541639E0	2.547159672E0	-7.896314859E-1	1.209332561E1	1.238386308E1
9.357629112E0	2.581855536E0	-8.464609981E-1	1.223689461E1	1.253491380E1
9.359717898E0	2.592623234E0	-9.176474810E-1	1.238525009E1	1.268692997E1
9.361807600E0	2.612962246E0	-9.553344250E-1	1.256710434E1	1.287137705E1
9.363896903E0	2.609373093E0	-1.031306505E0	1.269631672E1	1.300264893E1
9.365986320E0	2.610569477E0	-1.102493048E0	1.283031464E1	1.313954100E1
9.368076093E0	2.621337175E0	-1.207777262E0	1.296491146E1	1.328228383E1
9.370164248E0	2.608176708E0	-1.302891970E0	1.308993626E1	1.341068769E1
9.372238976E0	2.590230465E0	-1.408176184E0	1.319581890E1	1.352116454E1
9.374325757E0	2.557927370E0	-1.527219057E0	1.328315639E1	1.361314197E1
9.376432172E0	2.525624275E0	-1.637288928E0	1.339382458E1	1.372785598E1
9.378524651E0	2.483749866E0	-1.761715651E0	1.344766331E1	1.378812184E1
9.380615685E0	2.417349100E0	-1.891526341E0	1.347757339E1	1.382267822E1
9.382700504E0	2.389831543E0	-2.020738840E0	1.353081417E1	1.388803846E1
9.384790306E0	2.337787628E0	-2.164308071E0	1.353260803E1	1.390255230E1
9.386881198E0	2.271386862E0	-2.284547329E0	1.350030518E1	1.387935858E1
9.388968509E0	2.195414782E0	-2.414358139E0	1.347338581E1	1.386293968E1
9.391057692E0	2.085345030E0	-2.486740828E0	1.344527054E1	1.383140787E1
9.393146426E0	2.004587173E0	-2.539981127E0	1.345603848E1	1.383961146E1
9.395236280E0	1.942971945E0	-2.641077995E0	1.344287777E1	1.383695760E1
9.397325554E0	1.885544300E0	-2.718246460E0	1.336690521E1	1.377019593E1
9.399415175E0	1.846660852E0	-2.804388046E0	1.325324631E1	1.367198911E1
9.401504917E0	1.789233088E0	-2.872583628E0	1.310608768E1	1.353597526E1
9.403596703E0	1.711466432E0	-2.897109985E0	1.294457245E1	1.337476428E1
9.405683159E0	1.643869162E0	-2.912663460E0	1.276391411E1	1.319482541E1
9.407772057E0	1.566102386E0	-2.880360365E0	1.259222889E1	1.301204753E1
9.409860549E0	1.459621787E0	-2.876770973E0	1.239183044E1	1.280483380E1
9.411950484E0	1.366899967E0	-2.830111027E0	1.216271782E1	1.256223104E1
9.414043094E0	1.245464206E0	-2.769093990E0	1.193839073E1	1.231845103E1
9.416145135E0	1.128814101E0	-2.699103832E0	1.169073296E1	1.205124972E1
9.418235040E0	1.016949654E0	-2.605185747E0	1.142752266E1	1.176475471E1
9.420325892E0	9.188438654E-1	-2.505883455E0	1.116491032E1	1.147950122E1
9.422410161E0	8.500502706E-1	-2.425724030E0	1.091127110E1	1.120993129E1
9.424499281E0	7.615157962E-1	-2.303091764E0	1.061994553E1	1.089345588E1
9.426588026E0	7.214360237E-1	-2.222334146E0	1.038544846E1	1.064503540E1
9.428677677E0	6.574280262E-1	-2.137388945E0	1.012283611E1	1.036689221E1
9.430767135E0	6.077769399E-1	-2.042872429E0	9.873982430E0	1.010139840E1
9.432856725E0	5.724828243E-1	-1.924427629E0	9.667601585E0	9.873888732E0
9.434946009E0	5.371887088E-1	-1.834098577E0	9.471389771E0	9.662283037E0
9.437036880E0	5.162515044E-1	-1.744367719E0	9.270393372E0	9.447196813E0
9.439124130E0	4.713860750E-1	-1.625324726E0	9.064610481E0	9.221228143E0
9.441213424E0	4.504488707E-1	-1.530808330E0	8.839685440E0	8.982556262E0
9.443302342E0	4.151547253E-1	-1.426122308E0	8.652446747E0	8.779009795E0
9.445391942E0	3.661018610E-1	-1.340578914E0	8.475378036E0	8.588551406E0
9.447481348E0	3.212364316E-1	-1.241276741E0	8.327022552E0	8.425156698E0
9.449570683E0	2.578266263E-1	-1.170090318E0	8.145168304E0	8.232821669E0
9.451660752E0	2.039881349E-1	-1.075573802E0	8.006384850E0	8.080882905E0
9.453751368E0	1.304088384E-1	-9.852447510E-1	7.867600918E0	7.930123447E0
9.455838577E0	7.657032460E-2	-8.907282352E-1	7.757531166E0	7.808876334E0
9.457930690E0	8.973085321E-3	-8.003991842E-1	7.670791149E0	7.712441651E0
9.460028549E0	-4.965107143E-2	-7.435696125E-1	7.561319351E0	7.597954417E0
9.462106624E0	-7.477571070E-2	-6.771687865E-1	7.460222721E0	7.491266383E0
9.464195663E0	-1.232303679E-1	-6.155536175E-1	7.364510059E0	7.391217788E0
9.466282049E0	-1.674975902E-1	-5.635097623E-1	7.283154011E0	7.306841386E0
9.468374893E0	-2.111666054E-1	-4.827519655E-1	7.240083218E0	7.259231763E0
9.470466466E0	-2.404786795E-1	-4.402793646E-1	7.192226887E0	7.209702040E0
9.472554398E0	-2.644068897E-1	-4.067798555E-1	7.168298244E0	7.184697668E0
9.474648707E0	-2.841476798E-1	-3.451646566E-1	7.167700291E0	7.181629759E0
9.476730749E0	-3.128615618E-1	-3.212364316E-1	7.172485828E0	7.186489279E0
9.478820776E0	-2.841476798E-1	-2.871387303E-1	7.200601578E0	7.211924267E0
9.480908829E0	-2.464607358E-1	-2.536391914E-1	7.204789162E0	7.213463981E0
9.482999873E0	-2.368894368E-1	-2.201396823E-1	7.209574699E0	7.216823777E0
9.485089127E0	-2.225325108E-1	-1.962114573E-1	7.252047062E0	7.258113132E0
9.487177587E0	-2.075773627E-1	-1.525424421E-1	7.356733322E0	7.361241929E0
9.489258276E0	-2.315055877E-1	-1.333998591E-1	7.451848030E0	7.456636603E0
9.491356421E0	-2.309073806E-1	-1.232303679E-1	7.557132244E0	7.561663289E0
9.493445196E0	-2.350948304E-1	-1.040877849E-1	7.647460938E0	7.651781664E0
9.495537247E0	-2.159522474E-1	-9.870393574E-2	7.733603001E0	7.737247134E0
9.497624273E0	-2.344966233E-1	-7.956135273E-2	7.809575081E0	7.813499960E0
9.499713650E0	-2.105683982E-1	-6.520441920E-2	7.885547161E0	7.888627555E0
9.501803402E0	-1.956132501E-1	-6.460621208E-2	7.933403492E0	7.936077713E0
9.503894069E0	-1.812563092E-1	-5.503492057E-2	7.966903210E0	7.969154876E0
9.505981349E0	-1.854437590E-1	-4.546362907E-2	8.038089752E0	8.040357156E0
9.508070776E0	-1.764706671E-1	-3.589234129E-2	8.038089752E0	8.040106779E0
9.510159847E0	-1.710868180E-1	-2.093719877E-2	8.090731621E0	8.092567406E0
9.512249376E0	-1.758724600E-1	2.991028363E-3	8.109275818E0	8.111183290E0
9.514338640E0	-1.902294010E-1	2.632104978E-2	8.133204460E0	8.135471395E0
9.516427853E0	-1.950150430E-1	4.546362907E-2	8.142775536E0	8.145237334E0
9.518517626E0	-2.093719840E-1	5.024927482E-2	8.161917686E0	8.164757310E0
9.520608496E0	-2.434697002E-1	9.332008660E-2	8.190033913E0	8.194183402E0
9.522695797E0	-2.434697002E-1	1.028913707E-1	8.218747139E0	8.222996331E0
9.524784918E0	-2.578266263E-1	1.220339537E-1	8.228319168E0	8.233262002E0
9.526873877E0	-2.428714931E-1	1.363908947E-1	8.266005516E0	8.270697445E0
9.528963894E0	-2.237289101E-1	1.513460279E-1	8.299505234E0	8.303899528E0
9.531052965E0	-2.141576260E-1	1.561316848E-1	8.332406998E0	8.336620836E0
9.533142167E0	-1.998006850E-1	1.609173268E-1	8.365905762E0	8.369838345E0
9.535230597E0	-1.896311939E-1	1.609173268E-1	8.399405479E0	8.403086741E0
9.537317796E0	-1.800599098E-1	1.375873089E-1	8.442476273E0	8.445517003E0
9.539410580E0	-1.698904037E-1	1.280160099E-1	8.475975990E0	8.478644929E0
9.541499224E0	-1.603191197E-1	1.280160099E-1	8.485547066E0	8.488026822E0
9.543589373E0	-1.507478207E-1	1.423729509E-1	8.518448830E0	8.520972094E0
9.545676165E0	-1.459621787E-1	1.477568001E-1	8.556734085E0	8.559254362E0
9.547760546E0	-1.310070455E-1	1.381855011E-1	8.590232849E0	8.592343015E0
9.549856574E0	-1.166501045E-1	1.333998591E-1	8.618947029E0	8.620768566E0
9.551946245E0	-1.118644550E-1	1.531406492E-1	8.651848793E0	8.653927042E0
9.554038764E0	-9.272187948E-2	1.674975902E-1	8.690134048E0	8.692242666E0
9.556124427E0	-6.340979785E-2	1.585244983E-1	8.756534576E0	8.758198936E0
9.558213722E0	-5.383851007E-2	1.776670814E-1	8.823533058E0	8.825485811E0
9.560302468E0	-5.383851007E-3	1.543370634E-1	8.894720078E0	8.896060599E0
9.562392190E0	2.392822690E-2	1.549352705E-1	8.966505051E0	8.967875463E0
9.564478818E0	4.845465720E-2	1.453639716E-1	9.037691116E0	9.038989946E0
9.566559558E0	7.298108935E-2	1.220339537E-1	9.142974854E0	9.144080473E0
9.568660774E0	1.070788130E-1	8.434699476E-2	9.190832138E0	9.191842888E0
9.570751421E0	1.507478207E-1	4.666004330E-2	9.272188187E0	9.273530926E0
9.572841419E0	2.039881349E-1	3.290131316E-2	9.348159790E0	9.350443044E0
9.574927813E0	2.667997181E-1	-1.914258115E-2	9.439086914E0	9.442876167E0
9.577016701E0	3.062812984E-1	-6.640082598E-2	9.515657425E0	9.520816852E0
9.579106575E0	3.690928817E-1	-1.184447184E-1	9.582656860E0	9.590493794E0
9.581195840E0	4.127618968E-1	-1.465603858E-1	9.697511673E0	9.707398466E0
9.583285174E0	4.666004181E-1	-2.033899277E-1	9.798010826E0	9.811223143E0
9.585375008E0	5.102694035E-1	-2.315055877E-1	9.902696609E0	9.918536678E0
9.587466041E0	5.593222976E-1	-2.787638307E-1	1.001755238E1	1.003702677E1
9.589553017E0	5.982056856E-1	-3.116651475E-1	1.016052341E1	1.018288865E1
9.591642301E0	6.329016089E-1	-3.445664644E-1	1.029930687E1	1.032448606E1
9.593727882E0	6.628118753E-1	-3.966103494E-1	1.043330479E1	1.046185778E1
9.595810555E0	7.166503668E-1	-4.432703853E-1	1.058584690E1	1.061933289E1
9.597920611E0	7.459624410E-1	-4.761717021E-1	1.071984577E1	1.075631409E1
9.600004658E0	7.471588850E-1	-5.138586760E-1	1.088255692E1	1.092027207E1
9.602092731E0	7.722834945E-1	-5.850451589E-1	1.104048347E1	1.108291365E1
9.604178709E0	8.117650747E-1	-6.466603279E-1	1.120738316E1	1.125533515E1
9.606265857E0	8.273184299E-1	-6.987041831E-1	1.130369377E1	1.135544522E1
9.608356464E0	8.620143533E-1	-7.651050687E-1	1.143290615E1	1.149085713E1
9.610444935E0	8.961120844E-1	-8.027920127E-1	1.153280735E1	1.159539293E1
9.612535074E0	9.062815905E-1	-8.506484628E-1	1.163390350E1	1.170011367E1
9.614624551E0	9.361918569E-1	-9.122636318E-1	1.172961617E1	1.180222757E1
9.616714039E0	9.272187948E-1	-9.451649189E-1	1.185404301E1	1.192775784E1
9.618803587E0	9.284151793E-1	-9.978070259E-1	1.193539906E1	1.201296484E1
9.620894276E0	9.044869542E-1	-1.016949654E0	1.201675510E1	1.209358038E1
9.622975156E0	9.002995491E-1	-1.049850941E0	1.208854008E1	1.216739608E1
9.625045551E0	8.865407705E-1	-1.068993568E0	1.216511059E1	1.224412583E1
9.627159942E0	8.919246197E-1	-1.083350420E0	1.222732353E1	1.230758378E1
9.629249409E0	8.727820516E-1	-1.078564763E0	1.224646664E1	1.232481219E1
9.631344980E0	8.632107973E-1	-1.088136077E0	1.226560879E1	1.234399984E1
9.633427997E0	8.153542876E-1	-1.107278705E0	1.226142120E1	1.233828670E1
9.635517842E0	7.627122402E-1	-1.093519926E0	1.223749352E1	1.230990509E1
9.637608601E0	7.052844763E-1	-1.098903775E0	1.220459175E1	1.227424440E1
9.639695749E0	6.472585201E-1	-1.080359459E0	1.215673542E1	1.222179759E1
9.641785126E0	6.083751321E-1	-1.071386337E0	1.209990597E1	1.216247152E1
9.643873931E0	5.407779217E-1	-1.033699393E0	1.206162071E1	1.211790697E1
9.645964101E0	5.114658475E-1	-9.864411354E-1	1.196590805E1	1.201738819E1
9.648053160E0	4.917250574E-1	-9.433703423E-1	1.188933754E1	1.193683745E1
9.650142903E0	4.432703853E-1	-9.056833982E-1	1.179841042E1	1.184142050E1
9.652228901E0	4.085744619E-1	-8.536394835E-1	1.173141098E1	1.176952153E1
9.654310281E0	3.744767308E-1	-7.968099117E-1	1.166919804E1	1.170236393E1
9.656410278E0	3.403790295E-1	-7.495517135E-1	1.159262753E1	1.162181993E1
9.658499521E0	3.397808075E-1	-7.160521746E-1	1.153041458E1	1.155762269E1
9.660593150E0	3.391826153E-1	-6.969096065E-1	1.147298622E1	1.149913652E1
9.662684662E0	3.343969584E-1	-6.783652306E-1	1.141555882E1	1.144058494E1
9.664767567E0	3.529413342E-1	-7.022934556E-1	1.134377384E1	1.137097132E1
9.666856608E0	3.672982752E-1	-7.070791125E-1	1.126720333E1	1.129534151E1
9.668945078E0	3.906283081E-1	-7.214360237E-1	1.119123173E1	1.122126232E1
9.671038209E0	3.954139352E-1	-7.405785918E-1	1.113380337E1	1.116541026E1
9.673124644E0	4.091726840E-1	-7.357929349E-1	1.106680489E1	1.109878299E1
9.675214101E0	4.474578202E-1	-7.645068169E-1	1.102433205E1	1.105986375E1
9.677302297E0	4.618147612E-1	-7.836494446E-1	1.100040436E1	1.103794706E1
9.679392334E0	4.761717021E-1	-7.501499057E-1	1.095673466E1	1.099270207E1
9.681478455E0	4.809573591E-1	-7.836494446E-1	1.092861938E1	1.096723065E1
9.683558309E0	4.803591371E-1	-7.597211599E-1	1.089511967E1	1.093213400E1
9.685660726E0	4.851447940E-1	-7.405785918E-1	1.088076305E1	1.091672234E1
9.687751567E0	4.851447940E-1	-7.357929349E-1	1.086161995E1	1.089731823E1
9.689841879E0	4.755735099E-1	-7.166503668E-1	1.086102200E1	1.089502440E1
9.691928050E0	4.749752879E-1	-7.166503668E-1	1.082812023E1	1.086219946E1
9.694017080E0	4.749752879E-1	-7.076773047E-1	1.078983593E1	1.082344530E1
9.696106578E0	4.845465720E-1	-7.028916478E-1	1.078504944E1	1.081878614E1
9.698195964E0	4.791627228E-1	-7.076773047E-1	1.075155067E1	1.078546457E1
9.700277711E0	4.935196638E-1	-7.172485590E-1	1.072762203E1	1.076289374E1
9.702345124E0	5.030909777E-1	-7.220342159E-1	1.066540909E1	1.070165337E1
9.704466289E0	5.030909777E-1	-7.268198729E-1	1.063190937E1	1.066859243E1
9.706553112E0	5.365904570E-1	-7.316055298E-1	1.061276627E1	1.065147801E1
9.708649822E0	5.270192027E-1	-7.507480979E-1	1.059900761E1	1.063862464E1
9.710731090E0	5.264210105E-1	-7.507480979E-1	1.056550884E1	1.060522130E1
9.712820853E0	5.264210105E-1	-7.411768436E-1	1.053679466E1	1.057593986E1
9.714910341E0	5.407779217E-1	-7.507480979E-1	1.050808048E1	1.054873542E1
9.716999513E0	5.455635786E-1	-7.555337548E-1	1.049372387E1	1.053502309E1
9.719089407E0	5.551348329E-1	-7.459624410E-1	1.046500969E1	1.050623922E1
9.721172191E0	5.455635786E-1	-7.603194118E-1	1.045065308E1	1.049246753E1
9.723232433E0	5.353940725E-1	-7.609176040E-1	1.039860916E1	1.044014918E1
9.725343679E0	5.401797295E-1	-7.800601721E-1	1.034118080E1	1.038461884E1
9.727445538E0	5.401797295E-1	-8.183453679E-1	1.027478027E1	1.032146273E1
9.729543153E0	5.252245665E-1	-8.524430394E-1	1.018445110E1	1.023355091E1
9.731627840E0	5.108676553E-1	-8.859425783E-1	1.008933640E1	1.014103490E1
9.733714316E0	5.006981492E-1	-9.050851464E-1	1.002293587E1	1.007616600E1
9.735804140E0	5.006981492E-1	-9.487541914E-1	9.937392235E0	9.995128693E0
9.737895550E0	5.000999570E-1	-9.870393276E-1	9.842277527E0	9.904280565E0
9.739981478E0	5.192425251E-1	-1.021137118E0	9.722636223E0	9.789892182E0
9.742075574E0	5.138586760E-1	-1.059422255E0	9.627521515E0	9.699257537E0
9.744178560E0	5.090730190E-1	-1.078564763E0	9.546764374E0	9.620975382E0
9.746249981E0	5.036891699E-1	-1.117448211E0	9.475577354E0	9.554525602E0
9.748338838E0	5.132604837E-1	-1.160519004E0	9.394820213E0	9.480131198E0
9.750423322E0	5.180460811E-1	-1.174875975E0	9.342177391E0	9.430004438E0
9.752517845E0	5.084748268E-1	-1.222732425E0	9.261420250E0	9.355614693E0
9.754608817E0	5.228317380E-1	-1.270588875E0	9.199805260E0	9.301836697E0
9.756696026E0	5.084748268E-1	-1.295115232E0	9.157332420E0	9.262429874E0
9.758785300E0	5.174478889E-1	-1.309472203E0	9.099904060E0	9.208187861E0
9.760870923E0	5.222335458E-1	-1.352542996E0	9.052646637E0	9.168015683E0
9.762951236E0	5.270192027E-1	-1.395613790E0	9.024530411E0	9.147001488E0
9.765053734E0	5.180460811E-1	-1.429113269E0	9.005388260E0	9.132784580E0
9.767142489E0	5.276173949E-1	-1.433898926E0	8.991030693E0	9.119927586E0
9.769235455E0	5.324030519E-1	-1.491326690E0	8.996415138E0	9.134713660E0
9.771322960E0	5.473581553E-1	-1.534397483E0	9.005986214E0	9.152145337E0
9.773410301E0	5.665007830E-1	-1.567298889E0	9.039485931E0	9.191825436E0
9.775500043E0	5.910272002E-1	-1.596012712E0	9.078369141E0	9.236522938E0
9.777588351E0	6.251249313E-1	-1.628913999E0	9.111868858E0	9.277407832E0
9.779678216E0	6.640082598E-1	-1.676172256E0	9.164510727E0	9.340166876E0
9.781767327E0	6.981059909E-1	-1.704886079E0	9.202795982E0	9.385384510E0
9.783856682E0	7.609176040E-1	-1.752144337E0	9.273982048E0	9.468671945E0
9.785946658E0	8.189435601E-1	-1.785045743E0	9.336195946E0	9.540524702E0
9.788037469E0	8.721838593E-1	-1.803590059E0	9.393623352E0	9.604884251E0
9.790124738E0	9.152546525E-1	-1.802991867E0	9.455238342E0	9.669022849E0
9.792213921E0	9.780662656E-1	-1.792822361E0	9.531210899E0	9.747553890E0
9.794302940E0	1.006780148E0	-1.792224169E0	9.588638306E0	9.806511015E0
9.796392429E0	1.060020447E0	-1.786840320E0	9.640682220E0	9.862007673E0
9.798481743E0	1.112662554E0	-1.762912035E0	9.654440880E0	9.876948188E0
9.800570957E0	1.160519004E0	-1.738385677E0	9.677771568E0	9.900911658E0
9.802661106E0	1.232303619E0	-1.713859200E0	9.701101303E0	9.928104152E0
9.804753076E0	1.265803218E0	-1.675574064E0	9.710074425E0	9.934553415E0
9.806838973E0	1.293918848E0	-1.646261930E0	9.695717812E0	9.919241312E0
9.808928318E0	1.332203984E0	-1.627119422E0	9.699904442E0	9.925242125E0
9.811011021E0	1.365703583E0	-1.607976794E0	9.656833649E0	9.884592645E0
9.813080844E0	1.374676585E0	-1.574477315E0	9.618548393E0	9.843027366E0
9.815180514E0	1.408176184E0	-1.550549030E0	9.570094109E0	9.796625118E0
9.817269514E0	1.412363529E0	-1.526620865E0	9.536594391E0	9.760736375E0
9.819364770E0	1.431506157E0	-1.512263894E0	9.517452240E0	9.742589445E0
9.821452966E0	1.473978758E0	-1.488335729E0	9.468997002E0	9.697920439E0
9.823540419E0	1.502692580E0	-1.482951880E0	9.464211464E0	9.696830921E0
9.825629591E0	1.540977836E0	-1.468594909E0	9.449854851E0	9.686647531E0
9.827718398E0	1.574477315E0	-1.482951880E0	9.430712700E0	9.675560300E0
9.829808221E0	1.612762451E0	-1.506281853E0	9.449854851E0	9.704104515E0
9.831897434E0	1.661217093E0	-1.543968797E0	9.454640388E0	9.722844581E0
9.833986799E0	1.709671736E0	-1.601396561E0	9.468997002E0	9.754452963E0
9.836076593E0	1.728814363E0	-1.643869162E0	9.483354568E0	9.778809682E0
9.838167434E0	1.773081541E0	-1.710269928E0	9.527023315E0	9.840376752E0
9.840254715E0	1.826321840E0	-1.776670814E0	9.594022751E0	9.926594743E0
9.842344049E0	1.865205288E0	-1.858026743E0	9.642477036E0	9.995429832E0
9.844428796E0	1.875972986E0	-1.924427629E0	9.733404160E0	1.009761620E1
9.846506646E0	1.886142492E0	-2.005185366E0	9.805787086E0	1.018487910E1
9.848611841E0	1.882553220E0	-2.086541414E0	9.901499748E0	1.029258757E1
9.850701095E0	1.887937069E0	-2.162513494E0	9.973882675E0	1.037878156E1
9.852794886E0	1.860419631E0	-2.215155602E0	1.006062317E1	1.046824790E1
9.854881687E0	1.850848317E0	-2.272583246E0	1.009890842E1	1.051561817E1
9.856969059E0	1.794616938E0	-2.349153519E0	1.015274620E1	1.057437599E1
9.859058334E0	1.741974831E0	-2.402393818E0	1.016770172E1	1.059188985E1
9.861147100E0	1.713859200E0	-2.464607239E0	1.019222832E1	1.062511742E1
9.863236688E0	1.656431437E0	-2.527418852E0	1.018804073E1	1.062674857E1
9.865326136E0	1.599601984E0	-2.580060959E0	1.016949654E1	1.061292141E1
9.867415410E0	1.527817249E0	-2.633301258E0	1.012283611E1	1.057072902E1
9.869505397E0	1.494317770E0	-2.681756020E0	1.007079220E1	1.052832638E1
9.871597132E0	1.431506157E0	-2.720639229E0	9.990034103E0	1.045236189E1
9.873683761E0	1.393221021E0	-2.769093990E0	9.905089378E0	1.037881216E1
9.875772608E0	1.330409408E0	-2.779263496E0	9.805189133E0	1.027793893E1
9.877861089E0	1.277169108E0	-2.775076151E0	9.704689980E0	1.017414449E1
9.879951096E0	1.214357495E0	-2.751745939E0	9.590433121E0	1.005102867E1
9.882040411E0	1.156331539E0	-2.743371248E0	9.490532875E0	9.946527167E0
9.884129735E0	1.092921734E0	-2.686541557E0	9.356534958E0	9.795750603E0
9.886219487E0	1.019940615E0	-2.635095835E0	9.237491608E0	9.659982408E0
9.888310298E0	9.613165259E-1	-2.583052158E0	9.132207870E0	9.539051761E0
9.890397517E0	8.883354068E-1	-2.497508526E0	8.979066849E0	9.362175501E0
9.892486904E0	8.392825127E-1	-2.436491728E0	8.859425545E0	9.226608698E0
9.894575628E0	7.902296782E-1	-2.350948334E0	8.730213165E0	9.075684157E0
9.896665472E0	7.603194118E-1	-2.294118643E0	8.596215248E0	8.929500689E0
9.898754949E0	7.310073376E-1	-2.227717876E0	8.476573944E0	8.794851022E0
9.900844306E0	7.010970116E-1	-2.161317110E0	8.342576027E0	8.646467685E0
9.902933865E0	6.711867452E-1	-2.118844509E0	8.242077827E0	8.536500490E0
9.905024552E0	6.795616150E-1	-2.032702923E0	8.126624107E0	8.404505015E0
9.907111842E0	6.741777658E-1	-1.951945066E0	8.020741463E0	8.282324481E0
9.909201168E0	6.825526357E-1	-1.913659930E0	7.915457249E0	8.172052122E0
9.911289954E0	6.819544435E-1	-1.828116536E0	7.857431412E0	8.096066966E0
9.913382919E0	6.957131624E-1	-1.761117458E0	7.809575081E0	8.035858041E0
9.915485082E0	7.094719410E-1	-1.689332843E0	7.751548767E0	7.965155628E0
9.917574601E0	7.232306600E-1	-1.622333765E0	7.703094482E0	7.905232067E0
9.919664201E0	7.274180651E-1	-1.545763373E0	7.678567886E0	7.866315925E0
9.921751786E0	7.459624410E-1	-1.497906923E0	7.658827305E0	7.839503862E0
9.923836015E0	7.938188910E-1	-1.440479279E0	7.663014412E0	7.837532702E0
9.925915676E0	7.980063558E-1	-1.397408366E0	7.653443336E0	7.820790190E0
9.928017381E0	8.267202377E-1	-1.358525038E0	7.710272789E0	7.872570299E0
9.930106879E0	8.745766878E-1	-1.325025558E0	7.733603001E0	7.894883944E0
9.932199460E0	9.176474810E-1	-1.300499082E0	7.776075363E0	7.937299466E0
9.934285345E0	9.996016622E-1	-1.271187067E0	7.837092400E0	8.002195781E0
9.936375535E0	1.085743308E0	-1.246660590E0	7.908278942E0	8.079225024E0
9.938467231E0	1.162911773E0	-1.216750264E0	7.993822098E0	8.169090324E0
9.940553861E0	1.297508121E0	-1.201196909E0	8.083553314E0	8.274674345E0
9.942642636E0	1.398006678E0	-1.171884894E0	8.178069115E0	8.379054321E0
9.944731248E0	1.509272933E0	-1.141974568E0	8.335397720E0	8.547564908E0
